set Nodes :=
0
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
;

set Arcs :=
0 16
0 8
0 4
0 2
0 1
1 17
1 9
1 5
1 3
1 0
2 18
2 10
2 6
2 0
2 3
3 19
3 11
3 7
3 1
3 2
4 20
4 12
4 0
4 6
4 5
5 21
5 13
5 1
5 7
5 4
6 22
6 14
6 2
6 4
6 7
7 23
7 15
7 3
7 5
7 6
8 24
8 0
8 12
8 10
8 9
9 25
9 1
9 13
9 11
9 8
10 26
10 2
10 14
10 8
10 11
11 27
11 3
11 15
11 9
11 10
12 28
12 4
12 8
12 14
12 13
13 29
13 5
13 9
13 15
13 12
14 30
14 6
14 10
14 12
14 15
15 31
15 7
15 11
15 13
15 14
16 0
16 24
16 20
16 18
16 17
17 1
17 25
17 21
17 19
17 16
18 2
18 26
18 22
18 16
18 19
19 3
19 27
19 23
19 17
19 18
20 4
20 28
20 16
20 22
20 21
21 5
21 29
21 17
21 23
21 20
22 6
22 30
22 18
22 20
22 23
23 7
23 31
23 19
23 21
23 22
24 8
24 16
24 28
24 26
24 25
25 9
25 17
25 29
25 27
25 24
26 10
26 18
26 30
26 24
26 27
27 11
27 19
27 31
27 25
27 26
28 12
28 20
28 24
28 30
28 29
29 13
29 21
29 25
29 31
29 28
30 14
30 22
30 26
30 28
30 31
31 15
31 23
31 27
31 29
31 30
;

param Capacity :=
0 16     2048
0 8     2048
0 4     2048
0 2     2048
0 1     2048
1 17     2048
1 9     2048
1 5     2048
1 3     2048
1 0     2048
2 18     2048
2 10     2048
2 6     2048
2 0     2048
2 3     2048
3 19     2048
3 11     2048
3 7     2048
3 1     2048
3 2     2048
4 20     2048
4 12     2048
4 0     2048
4 6     2048
4 5     2048
5 21     2048
5 13     2048
5 1     2048
5 7     2048
5 4     2048
6 22     2048
6 14     2048
6 2     2048
6 4     2048
6 7     2048
7 23     2048
7 15     2048
7 3     2048
7 5     2048
7 6     2048
8 24     2048
8 0     2048
8 12     2048
8 10     2048
8 9     2048
9 25     2048
9 1     2048
9 13     2048
9 11     2048
9 8     2048
10 26     2048
10 2     2048
10 14     2048
10 8     2048
10 11     2048
11 27     2048
11 3     2048
11 15     2048
11 9     2048
11 10     2048
12 28     2048
12 4     2048
12 8     2048
12 14     2048
12 13     2048
13 29     2048
13 5     2048
13 9     2048
13 15     2048
13 12     2048
14 30     2048
14 6     2048
14 10     2048
14 12     2048
14 15     2048
15 31     2048
15 7     2048
15 11     2048
15 13     2048
15 14     2048
16 0     2048
16 24     2048
16 20     2048
16 18     2048
16 17     2048
17 1     2048
17 25     2048
17 21     2048
17 19     2048
17 16     2048
18 2     2048
18 26     2048
18 22     2048
18 16     2048
18 19     2048
19 3     2048
19 27     2048
19 23     2048
19 17     2048
19 18     2048
20 4     2048
20 28     2048
20 16     2048
20 22     2048
20 21     2048
21 5     2048
21 29     2048
21 17     2048
21 23     2048
21 20     2048
22 6     2048
22 30     2048
22 18     2048
22 20     2048
22 23     2048
23 7     2048
23 31     2048
23 19     2048
23 21     2048
23 22     2048
24 8     2048
24 16     2048
24 28     2048
24 26     2048
24 25     2048
25 9     2048
25 17     2048
25 29     2048
25 27     2048
25 24     2048
26 10     2048
26 18     2048
26 30     2048
26 24     2048
26 27     2048
27 11     2048
27 19     2048
27 31     2048
27 25     2048
27 26     2048
28 12     2048
28 20     2048
28 24     2048
28 30     2048
28 29     2048
29 13     2048
29 21     2048
29 25     2048
29 31     2048
29 28     2048
30 14     2048
30 22     2048
30 26     2048
30 28     2048
30 31     2048
31 15     2048
31 23     2048
31 27     2048
31 29     2048
31 30     2048
;

param: JobID: Source Destination Demand :=
0 0 28   2048.0
1 1 29   2048.0
2 2 30   2048.0
3 3 31   2048.0
;
