set Nodes :=
0
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
34
35
36
37
38
39
40
41
42
43
44
45
46
47
48
49
50
51
52
53
54
55
56
57
58
59
60
61
62
63
;

set Arcs :=
0 32
0 16
0 8
0 6
0 1
0 2
1 33
1 17
1 9
1 7
1 0
1 3
2 34
2 18
2 10
2 3
2 0
2 4
3 35
3 19
3 11
3 2
3 1
3 5
4 36
4 20
4 12
4 5
4 2
4 6
5 37
5 21
5 13
5 4
5 3
5 7
6 38
6 22
6 14
6 0
6 7
6 4
7 39
7 23
7 15
7 1
7 6
7 5
8 40
8 24
8 0
8 14
8 9
8 10
9 41
9 25
9 1
9 15
9 8
9 11
10 42
10 26
10 2
10 11
10 8
10 12
11 43
11 27
11 3
11 10
11 9
11 13
12 44
12 28
12 4
12 13
12 10
12 14
13 45
13 29
13 5
13 12
13 11
13 15
14 46
14 30
14 6
14 8
14 15
14 12
15 47
15 31
15 7
15 9
15 14
15 13
16 48
16 0
16 24
16 22
16 17
16 18
17 49
17 1
17 25
17 23
17 16
17 19
18 50
18 2
18 26
18 19
18 16
18 20
19 51
19 3
19 27
19 18
19 17
19 21
20 52
20 4
20 28
20 21
20 18
20 22
21 53
21 5
21 29
21 20
21 19
21 23
22 54
22 6
22 30
22 16
22 23
22 20
23 55
23 7
23 31
23 17
23 22
23 21
24 56
24 8
24 16
24 30
24 25
24 26
25 57
25 9
25 17
25 31
25 24
25 27
26 58
26 10
26 18
26 27
26 24
26 28
27 59
27 11
27 19
27 26
27 25
27 29
28 60
28 12
28 20
28 29
28 26
28 30
29 61
29 13
29 21
29 28
29 27
29 31
30 62
30 14
30 22
30 24
30 31
30 28
31 63
31 15
31 23
31 25
31 30
31 29
32 0
32 48
32 40
32 38
32 33
32 34
33 1
33 49
33 41
33 39
33 32
33 35
34 2
34 50
34 42
34 35
34 32
34 36
35 3
35 51
35 43
35 34
35 33
35 37
