0 3582.2 285858 2901 352982
1 37935.3 53986.7 29596 69198.5
2 59346 69019 65270 62754.7
3 132596 61781.6 83324 98315
4 39230.2 52204.7 22346 91649.5
5 3584 571429 4726 433347
6 41365.6 99019.5 40646 100773
7 65611 124857 44406 184480
8 48764.9 83994.8 45413 90194.4
9 41324.7 99117.5 36967 110802
10 4900.7 835799 4748 862679
11 42174.9 194239 42220 194031
12 60514.3 135373 44600 183677
13 47840.6 171235 54180 151200
14 41194.4 198862 40282 203366
15 4901.8 1.67122e+06 7207 1.13667e+06
16 18862.2 54288.5 21390 47872.8
17 4879.8 209845 2886 354816
18 4881.7 209763 4289 238750
19 42013.4 48746.4 28970 70693.8
20 40703.5 50315.1 31352 65322.8
21 39209.2 52232.6 32660 62706.7
22 60915 67241.2 41113 99627.9
23 63243 64766.1 33882 120890
24 65788.3 62260.3 37246 109972
25 137069 59765.4 42967 190658
26 132061 62031.8 44196 185356
27 132114 62007.1 38023 215449
28 41140.3 49780.9 34174 59928.6
29 41417.8 49447.3 32722 62587.9
30 41313.2 49572.5 47594 43030.6
31 6923.7 295796 4475 457654
32 7409.6 276398 5621 364348
33 4906.4 417414 3848 532225
34 42567.6 96223.4 38076 107574
35 41123.5 99602.4 41229 99347.5
36 42086.6 97323.1 37530 109139
37 62720.6 130611 46802 175035
38 65044.1 125945 37664 217502
39 66619.2 122968 49231 166399
40 46611.1 87876.1 38109 107481
41 49091.7 83435.7 44850 91326.6
42 46796.7 87527.5 55059 74392.9
43 41566.1 98541.8 32276 126905
44 41206.7 99401.3 36320 112775
45 41283.5 99216.4 53485 76582.2
46 6271.4 653124 6915 592336
47 4884.9 838502 6420 638006
48 4884.2 838622 6331 646975
49 41322.4 198246 33977 241104
50 42248.4 193901 38157 214692
51 43439.5 188584 39637 206676
52 70451 116279 62893 130253
53 73371.8 111651 66648 122914
54 73501 111454 66550 123095
55 48488 168949 49889 164205
56 51233.1 159897 60344 135755
57 49696.9 164839 64649 126715
58 40744.2 201059 42761 191576
59 42307.7 193629 41692 196489
60 41385.5 197944 69804 117357
61 7140.3 1.14729e+06 10743 762543
62 7331.9 1.11731e+06 9427 868993
63 4911 1.66809e+06 10906 751146
64 81190.3 25224.7 51001 40156.1
65 81338.5 25178.7 55978 36585.8
66 80632.6 25399.2 44534 45987.3
67 55507.4 36896 36146 56659.1
68 55657.2 36796.7 40811 50182.5
69 52011.6 39375.8 34528 59314.2
70 47971.2 42692.3 39216 52223.6
71 45958.1 44562.3 46819 43742.9
72 46230.4 44299.9 38171 53653.3
73 81196.3 50445.6 61032 67112.3
74 80542.3 50855.3 58406 70129.8
75 80780.3 50705.4 61063 67078.3
76 62853.2 65167.7 43268 94665.8
77 67125.4 61020.1 39058 104870
78 71290 57455.5 47267 86656.7
79 49935.7 82025.5 56380 72649.9
80 46369.9 88333.2 53360 76761.6
81 46791.6 87537.1 44451 92146.4
82 127765 64117.5 67107 122074
83 127652 64174.6 67235 121841
84 121082 67656.6 89115 91926.2
85 69733.4 117476 50343 162724
86 69844.4 117289 57460 142569
87 73532.3 111407 57478 142524
88 50373.8 162624 58204 140746
89 49540.5 165360 52971 154651
90 49537.1 165371 59010 138824
