0 3835.2 534001 2641 775464
1 63825.8 64174.7 43531 94093.9
2 119484 68561.3 59522 137630
3 258899 63283.4 118221 138588
4 49860.1 82149.9 28966 141407
5 3840.2 1.06661e+06 4853 844014
6 66693.7 122830 37334 219425
7 113387 144496 56778 288562
8 46202.9 177305 45948 178288
9 49821.9 164426 38846 210884
10 5155 1.58914e+06 5217 1.57025e+06
11 70854.1 231236 62542 261968
12 54432.5 300997 69460 235877
13 48648.4 336784 41222 397458
14 410.9 0 2 0
15 410.6 0 2 0
16 5178.7 395466 3006 681304
17 9813.1 208701 5288 387292
18 9859.6 207716 8551 239504
19 62298.9 65747.5 42222 97011
20 69512 58925.1 39633 103348
21 69625 58829.4 39475 103762
22 113747 72019.7 35136 233151
23 114033 71838.6 37800 216720
24 111391 73542.8 36673 223380
25 258739 63322.6 50999 321261
26 258733 63323.9 43693 374980
27 250184 65487.8 49480 331124
28 49619.1 82548.9 36480 112281
29 49760.8 82313.8 36082 113519
30 49744.1 82341.4 58655 69832.1
31 9813.8 417371 10395 394036
32 9815.8 417286 14979 273450
33 5155.1 794553 2946 1.39036e+06
34 70821.2 115672 47093 173954
35 63304.8 129406 44657 183443
36 71039.7 115316 42149 194358
37 114858 142645 72112 227202
38 111415 147054 60506 270783
39 116068 141159 48816 335628
40 46356.6 176717 38338 213678
41 46480.8 176245 68320 119906
42 46379.4 176630 49587 165205
43 49907.6 164143 42753 191612
44 49892.1 164194 38613 212157
45 49836.7 164377 74480 109989
46 9867.1 830234 13649 600190
47 5185.1 1.57991e+06 6773 1.20951e+06
48 5186 1.57964e+06 6698 1.22305e+06
49 410.1 0 2 0
50 410.1 0 2 0
51 410.6 0 2 0
52 54573.3 300220 74818 218985
53 55108.5 297304 81643 200679
54 55054 297599 79290 206634
55 46484.1 352465 46734 350580
56 50814.5 322428 67144 244013
57 50813.8 322432 75467 217102
58 411.3 0 2 0
59 411.3 0 2 0
60 49974.4 327848 72652 225513
61 411 0 2 0
62 411 0 2 0
63 411 0 2 0
64 82486.7 49656.5 66235 61840.4
65 80879.4 50643.3 66701 61408.4
66 81818.7 50061.9 76113 53814.7
67 51070.5 80202.9 57930 70706
68 49579.5 82614.8 60103 68149.7
69 54642.3 74960.2 67999 60236.2
70 46268.9 88526 44312 92435.5
71 46379.7 88314.5 45018 90985.8
72 46451.6 88177.8 44197 92676
73 82509.3 99285.8 76011 107774
74 81819.2 100123 70627 115990
75 81954.3 99958.1 81361 100687
76 51110.5 160280 62821 130402
77 54683.8 149807 68499 119593
78 51627 158677 71231 115006
79 46315.9 176872 47479 172539
80 46528.9 176063 49204 166491
81 46406.6 176527 53261 153809
82 82495.6 198605 99462 164726
83 81922.6 199994 81525 200969
84 81939.9 199951 84136 194732
85 54436.4 300975 75805 216134
86 52051.7 314764 79625 205765
87 54991 297940 79870 205133
88 50766.4 322733 59570 275038
89 50785 322615 68206 240213
90 50636.7 323560 68465 239305
